"","id","price_day","f_property_type","f_neighbourhood","n_accommodates","n_bathrooms","n_minimum_nights","n_beds","n_review_scores_rating","n_number_of_reviews","n_bedrooms","d_instant_bookable","d_wifi","d_refrigerator","d_air_conditioning","d_baby","d_beach","d_stove","d_free_parking","d_office","d_coffee_maker","d_garden","d_gym"
"9564",663762352324611712,374,"rental","Besiktas",6,1,1,3,4.25,4,3,"f","1","0","0","0","0","0","0","0","0","0","0"
"9565",663772357970513152,866,"rental","Sisli",2,1,365,1,4,6,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9566",663777298795840640,3413,"rental","Beyoglu",4,1,5,3,5,4,3,"f","1","1","0","0","0","1","0","0","1","0","0"
"9567",663783279575728000,2245,"apartment","Esenyurt",4,2,7,3,4.83,0,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"9568",663847234517442304,800,"rental","Beyoglu",6,1,1,4,4.67,3,3,"f","1","1","0","0","0","1","0","0","0","0","0"
"9569",663857872263869312,15000,"rental","Kadikoy",2,1,15,2,3,1,2,"t","0","1","0","0","0","0","0","0","0","0","0"
"9570",663864985438534400,1600,"rental","Cekmekoy",2,1,1,1,1,1,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"9571",663867024140034944,600,"rental","Uskudar",4,1,1,3,3.5,2,2,"f","1","1","0","0","0","1","0","0","1","0","1"
"9572",664014627905222784,1613,"rental","Atasehir",3,1,2,1,4.67,6,1,"t","1","1","1","0","0","1","0","0","0","0","1"
"9573",664031893342881152,781,"rental","Atasehir",2,1,1,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"9574",664082942010512000,1722,"rental","Besiktas",2,1,2,1,5,3,1,"f","1","1","0","0","0","1","0","0","1","1","0"
"9575",664100503603034240,1217,"rental","Bahcelievler",3,1,6,1,5,1,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9576",664138728799326848,1231,"rental","Sisli",4,1,1,2,4,3,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9577",664143473454775936,1358,"rental","Atasehir",2,1,2,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9578",664145215520737920,1497,"rental","Sisli",4,1,3,3,4.58,12,2,"t","1","1","0","0","0","1","0","0","1","0","1"
"9579",664158380071133824,1358,"rental","Atasehir",2,1,2,1,5,2,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9580",664164144901229312,1358,"rental","Atasehir",2,1,2,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9581",664169402591444352,1358,"rental","Atasehir",2,1,2,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9582",664208742434173056,1534,"rental","Atasehir",2,1,2,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9583",664212217389085312,1116,"rental","Atasehir",2,1,2,1,4.5,4,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9584",664241296111183616,898,"rental","Atasehir",2,1,1,2,4.83,0,2,"f","1","1","0","0","0","1","1","0","1","0","0"
"9585",664288009111025920,1500,"rental","Atasehir",4,1,3,1,4.91,11,1,"f","1","0","0","0","0","0","1","0","0","0","0"
"9586",664307041034944000,984,"rental","Beyoglu",3,1,3,1,4.6,5,1,"t","1","1","0","0","0","1","0","0","0","0","0"
"9587",664319648606563072,1299,"rental","Esenler",6,1.5,3,3,5,2,3,"t","1","1","0","0","0","0","0","0","1","0","0"
"9588",664327290330035072,2837,"rental","Beyoglu",6,1,1,3,4.6,10,3,"t","1","1","1","0","0","0","0","0","1","0","0"
"9589",664329342672672128,1121,"rental","Bagcilar",3,1,2,1,5,4,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9590",664330639675830784,1400,"rental","Sariyer",4,1,3,3,4.75,4,2,"f","1","1","1","0","0","1","0","0","0","1","0"
"9591",664334290534426240,1072,"rental","Besiktas",4,1,3,2,4,10,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"9592",664337820336040960,1100,"rental","Bakirkoy",2,1,2,1,4.83,0,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"9593",664388997382569600,1643,"rental","Kadikoy",4,1,2,2,4.86,7,1,"f","1","1","0","0","1","1","0","0","1","0","0"
"9594",664399651429771392,1199,"rental","Kadikoy",2,1,2,2,5,4,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9595",664443105255747968,2049,"rental","Besiktas",2,1,5,1,4.88,8,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9596",664461042865653888,600,"rental","Beylikduzu",2,1,7,1,5,2,1,"f","1","1","0","0","0","0","0","0","0","0","0"
"9597",664489299044452480,900,"rental","Uskudar",3,1,2,2,4.25,4,1,"f","1","1","0","0","0","0","0","0","0","0","0"
"9598",664500126666404736,1413,"rental","Beyoglu",4,1,1,2,5,3,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9599",664506122968186112,1203,"rental","Esenyurt",2,2,3,2,4.83,0,2,"t","1","0","1","0","0","0","1","0","0","0","0"
"9600",664506639360561920,1313,"rental","Beyoglu",3,1,1,1,4.25,12,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9601",664552070215359616,1943,"rental","Beyoglu",2,1.5,2,1,4.82,11,1,"f","1","0","0","0","0","1","0","0","1","0","0"
"9602",664564861265230976,1499,"rental","Beyoglu",3,1,1,2,4.2,10,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9603",664570879007107328,1456,"rental","Beyoglu",3,1,1,2,4.45,20,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9604",664580031183148032,2000,"rental","Kadikoy",4,1,1,3,4.83,0,3,"f","1","1","1","0","0","1","1","0","0","0","0"
"9605",664582311687263872,1342,"rental","Beyoglu",3,1,1,2,4.38,16,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9606",664609418140570496,1670,"rental","Esenyurt",4,1,7,1,5,1,1,"t","1","0","0","0","0","0","1","0","0","0","0"
"9607",664796846312601088,1089,"apartment","Atasehir",3,1,7,1,5,1,1,"f","1","1","1","0","0","1","1","0","0","0","1"
"9608",664814534310296704,400,"rental","Fatih",3,1,3,2,3.25,4,2,"t","1","1","1","0","1","0","1","0","0","0","0"
"9609",664879130944287360,1029,"rental","Fatih",3,1,1,1,5,3,1,"t","1","1","0","0","0","1","1","0","1","0","0"
"9610",664880959321335296,2297,"rental","Fatih",6,1,3,3,4.2,5,2,"t","1","1","1","0","0","1","0","0","0","0","0"
"9611",664898913619954048,936,"apartment","Avcilar",5,1,1,4,4.83,0,3,"f","1","0","0","0","0","0","1","0","0","0","0"
"9612",664899245718051712,3063,"apartment","Sisli",3,1,1,1,3.6,5,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9613",664924455482133504,500,"rental","Fatih",4,1,15,2,4.83,0,2,"f","0","1","0","0","0","1","0","0","1","0","0"
"9614",664936589538819840,800,"rental","Sisli",4,1,1,2,5,7,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9615",664943736061600512,936,"rental","Tuzla",2,1,1,2,4.83,0,2,"f","1","0","0","0","0","0","1","0","1","0","0"
"9616",664945548313421824,1000,"apartment","Esenyurt",2,1,3,1,4.83,0,1,"t","1","1","1","0","0","0","1","0","1","0","1"
"9617",664968923714840576,1572,"rental","Kadikoy",6,1,1,3,4.3,10,2,"t","1","1","0","0","0","0","0","0","0","0","0"
"9618",664980308702424704,1123,"rental","Sisli",3,1,7,1,4,2,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"9619",664989967614568704,1778,"rental","Sisli",4,1,7,1,4.83,0,1,"f","1","0","1","0","0","0","0","0","0","1","0"
"9620",664998560595876480,3800,"apartment","Besiktas",2,1,1,2,4.83,0,2,"f","1","1","0","0","0","0","0","0","1","0","0"
"9621",665001247202996736,1821,"rental","Sariyer",3,1,1,2,4.75,4,2,"t","1","1","0","0","1","0","0","0","1","0","0"
"9622",665011587949140480,400,"rental","Uskudar",2,1.5,3,1,4.64,11,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"9623",665033929391105024,1398,"rental","Sisli",4,1,1,3,5,1,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"9624",665086322795586176,1497,"rental","Bagcilar",3,1,5,1,4.83,0,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"9625",665103213786371584,346,"rental","Beyoglu",2,1,9,1,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"9626",665105202172700288,9962,"rental","Bakirkoy",2,1,1,1,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9627",665122260821774720,1988,"rental","Sisli",3,1,1,1,4.5,2,1,"t","0","1","0","0","0","0","0","0","0","0","0"
"9628",665135844314512512,1000,"rental","Besiktas",3,1,3,1,5,2,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9629",665209283383872640,1553,"rental","Sisli",5,1,30,5,1,1,2,"f","1","1","0","0","0","0","1","0","1","0","0"
"9630",665215707730584704,1550,"rental","Atasehir",4,1,60,1,4.83,0,1,"f","1","0","1","0","0","0","1","0","0","0","0"
"9631",665223171019395840,1300,"rental","Bakirkoy",2,1,1,1,5,4,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"9632",665229747047413376,1500,"rental","Kadikoy",5,1,3,2,4.5,12,2,"t","1","1","0","0","0","1","1","0","0","0","0"
"9633",665240572732185856,1500,"rental","Sisli",4,1,4,2,4.83,0,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"9634",665275311656331264,1429,"apartment","Bagcilar",6,2,2,4,4.8,5,2,"f","1","1","0","1","0","1","1","0","0","0","1"
"9635",665593248038129920,2807,"rental","Sisli",4,1,2,3,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9636",665597261703222912,400,"rental","Esenyurt",4,1,3,3,4.83,0,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"9637",665619174856901248,957,"rental","Beyoglu",3,1,2,1,5,2,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9638",665655471376002048,1755,"rental","Beyoglu",5,1,3,2,4.85,27,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"9639",665700213646348416,600,"rental","Esenyurt",4,1,20,1,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9640",665705796381161728,400,"rental","Esenyurt",4,1,3,1,4.83,0,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9641",665719889108766464,1337,"rental","Beyoglu",4,1,2,2,4.94,18,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"9642",665723172237968128,1778,"rental","Beyoglu",3,1,1,2,4.5,2,2,"t","1","1","0","0","0","0","0","0","1","0","0"
"9643",665727986309104384,1127,"rental","Beyoglu",2,1,3,1,4.71,7,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9644",665743291370158336,1786,"rental","Uskudar",2,1,3,1,4.78,9,1,"f","1","1","0","0","1","1","0","0","1","1","0"
"9645",665752056142857728,1600,"rental","Gaziosmanpasa",4,1,1,4,5,1,2,"t","1","1","1","0","0","1","1","0","1","0","0"
"9646",665769121780336128,2500,"rental","Uskudar",3,1,1,2,4.83,0,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9647",665803160385734784,374,"rental","Avcilar",6,1,6,5,5,2,3,"f","1","1","0","0","0","0","1","0","0","0","0"
"9648",665814995379884800,1500,"rental","Esenyurt",5,3,3,4,5,2,3,"t","1","1","0","0","0","0","1","0","1","0","0"
"9649",665835194699352192,986,"rental","Besiktas",3,1,1,2,4,4,1,"t","1","1","0","0","0","0","1","0","0","1","0"
"9650",665852356832551168,1771,"apartment","Bagcilar",5,2,1,3,5,6,2,"t","1","1","1","0","0","1","1","0","1","0","1"
"9651",665867189402828800,700,"rental","Sisli",4,1,5,2,5,6,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9652",665898235438663296,1316,"rental","Kagithane",2,1,5,2,5,1,1,"t","1","1","0","0","0","1","1","0","0","0","0"
"9653",665918606869674368,1706,"apartment","Kadikoy",4,1,2,2,5,10,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9654",665919053495954048,1700,"apartment","Sisli",4,2,3,2,5,4,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"9655",665949914679020672,1400,"apartment","Kadikoy",4,1,2,3,5,8,1,"f","1","1","1","0","0","1","0","0","1","0","0"
"9656",665954640474483072,1250,"rental","Sisli",4,1,1,7,4.83,0,2,"t","0","1","0","0","0","0","0","0","1","0","0"
"9657",665984592571229824,1800,"rental","Kadikoy",4,1,3,1,4.71,7,1,"t","1","1","1","0","0","0","1","0","1","0","0"
"9658",665986247981819904,1578,"rental","Bagcilar",2,1,1,1,5,1,1,"f","1","1","0","0","0","1","1","0","0","0","1"
"9659",666027999772333824,1928,"rental","Atasehir",4,1,3,1,4.83,0,1,"t","1","1","1","0","0","1","0","0","1","0","1"
"9660",666031029335454336,1139,"apartment","Kadikoy",2,1,1,1,4.5,10,1,"t","1","1","0","0","0","0","0","0","0","0","1"
"9661",666037584290139904,1164,"apartment","Kadikoy",2,1,1,1,4.86,21,1,"t","1","1","0","0","0","0","0","0","0","0","1"
"9662",666257106441077120,1890,"rental","Atasehir",6,1,2,5,4.83,6,2,"f","0","0","0","0","0","0","0","0","0","0","0"
"9663",666308632962114048,3796,"rental","Sisli",5,1,3,3,4.89,9,3,"f","1","1","0","0","0","1","0","0","1","0","0"
"9664",666320289712670464,1376,"rental","Beyoglu",3,1.5,1,1,4.55,11,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9665",666321506146230272,940,"rental","Beyoglu",3,1.5,3,1,4.8,10,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9666",666335224812309376,1657,"apartment","Sisli",3,1,2,1,5,2,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9667",666354159508058880,2500,"rental","Besiktas",2,1,2,1,5,1,2,"f","0","1","0","0","0","0","0","0","1","0","0"
"9668",666367468431612800,1245,"rental","Kagithane",3,1,1,2,4.23,13,1,"t","1","1","1","0","0","0","0","0","1","0","1"
"9669",666385224457133056,1643,"rental","Sisli",5,1,1,4,4.86,7,3,"f","1","1","0","0","0","1","0","0","1","0","1"
"9670",666396252839774848,664,"rental","Maltepe",3,1,5,1,4,1,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"9671",666400483370756736,917,"apartment","Beyoglu",3,1,15,2,4.63,8,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9672",666422112997913344,655,"rental","Fatih",2,1,2,1,4.83,0,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9673",666444369674764032,3197,"rental","Beyoglu",3,1,3,2,5,1,1,"f","1","1","0","0","1","1","0","0","1","1","0"
"9674",666499478821703808,1750,"rental","Maltepe",2,1,1,1,4.65,17,1,"f","1","1","1","0","1","0","1","0","1","0","1"
"9675",666513538611765120,1718,"rental","Beyoglu",5,1,2,3,5,2,2,"f","1","1","1","0","0","1","0","0","1","0","0"
"9676",666525636996350592,771,"apartment","Beyoglu",2,1,4,1,4.71,7,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"9677",666542108835404800,1000,"rental","Maltepe",2,1,1,1,5,10,1,"f","1","1","1","0","1","0","1","0","1","0","1"
"9678",666549874497969152,1571,"rental","Atasehir",4,1,5,1,5,1,1,"f","1","1","1","0","0","1","1","0","1","0","1"
"9679",666640328619949824,1800,"rental","Sisli",2,1,2,1,4.83,0,1,"f","1","1","0","0","0","1","1","0","1","0","0"
"9680",666712556911021312,879,"rental","Bakirkoy",5,1,3,3,5,11,2,"f","1","1","1","0","0","1","1","0","0","1","0"
"9681",666736015620630272,4000,"rental","Maltepe",4,2,1,4,5,1,3,"t","1","0","0","0","0","0","1","0","0","1","0"
"9682",666738284762591872,1800,"rental","Besiktas",4,1,1,1,5,4,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"9683",666750736738184704,1139,"rental","Buyukcekmece",4,1.5,2,2,5,4,2,"f","0","1","1","0","1","1","0","0","1","0","1"
"9684",666753402100090752,1314,"rental","Avcilar",5,1,7,5,5,4,3,"f","1","1","0","0","0","1","1","0","0","0","0"
"9685",666967081136387456,2620,"rental","Beyoglu",5,1,4,3,5,1,2,"f","1","0","1","0","0","0","1","0","0","0","0"
"9686",666989134479606784,1050,"rental","Sisli",2,1,1,3,5,2,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9687",667069118971204864,1420,"rental","Maltepe",4,1,1,1,4.83,0,1,"f","1","1","1","0","1","1","1","0","1","0","0"
"9688",667123150275237760,1000,"rental","Kadikoy",3,1,1,1,4.8,5,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9689",667134577803223936,1207,"rental","Beyoglu",2,1,3,1,4.77,13,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"9690",667153442354220288,2288,"rental","Adalar",4,1,3,2,5,7,2,"t","1","1","0","0","1","1","0","0","1","0","0"
"9691",667162007398012800,1079,"rental","Beyoglu",2,1,3,1,4.71,14,1,"f","1","1","1","0","0","1","0","0","0","0","0"
"9692",667163391627542016,1733,"apartment","Fatih",5,1,1,4,4.78,18,1,"t","1","1","0","0","0","0","0","0","0","0","0"
"9693",667192742346570112,2770,"apartment","Kadikoy",4,2,7,2,4.83,0,2,"t","1","0","1","0","0","0","1","0","0","0","0"
"9694",667243781241552128,598,"rental","Maltepe",2,1,7,2,4.5,6,1,"t","1","0","1","0","0","0","1","0","0","0","0"
"9695",667353797605406464,1457,"rental","Atasehir",4,1,2,1,3.67,9,NA,"t","1","0","1","0","0","0","1","0","0","0","1"
"9696",667385566992116096,2015,"rental","Fatih",6,1.5,3,4,4.84,25,3,"f","1","1","0","0","0","1","0","0","1","0","0"
"9697",667392544011347968,1516,"rental","Uskudar",2,1,3,1,4.93,15,1,"f","1","0","0","0","0","1","0","0","1","0","0"
"9698",667438296299640192,4750,"rental","Besiktas",4,1,2,1,4.83,0,2,"f","1","1","0","0","0","1","1","0","0","0","0"
"9699",667553080192176640,900,"rental","Besiktas",3,1,1,2,5,1,2,"t","1","1","1","0","0","0","0","0","0","0","0"
"9700",667787391609440384,2500,"rental","Beyoglu",3,1.5,2,1,4.83,0,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9701",667789353978690432,2850,"rental","Besiktas",4,1,3,2,5,2,1,"t","1","0","1","0","0","0","0","0","1","0","0"
"9702",667799333603638144,847,"apartment","Kagithane",3,1,2,2,4.67,3,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9703",667830350145556736,975,"rental","Sisli",3,1,1,1,4.6,5,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9704",667860674395932672,1216,"apartment","Sisli",3,1,30,1,4.83,0,1,"f","1","1","1","0","0","1","1","0","1","0","1"
"9705",667875097215012992,1200,"rental","Fatih",4,1,6,2,4.83,0,2,"f","1","1","0","0","0","0","0","0","0","0","0"
"9706",667884849203828608,1741,"rental","Kadikoy",2,1,1,1,4.69,13,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"9707",667916771865540992,2125,"rental","Kadikoy",4,1,3,2,5,3,1,"t","1","1","0","0","0","1","1","0","0","0","0"
"9708",667924050359879296,923,"rental","Besiktas",2,1,5,1,5,4,1,"f","1","1","0","0","0","1","1","0","0","0","0"
"9709",667929537878402432,1617,"apartment","Sisli",4,1,3,1,5,1,1,"f","1","1","0","0","0","1","0","0","0","0","0"
"9710",667991009315447936,412,"rental","Fatih",5,1,30,4,4.83,0,2,"f","0","1","0","0","0","0","0","0","0","0","0"
"9711",668005997287738240,2397,"rental","Besiktas",2,1,1,2,5,9,2,"f","1","1","0","0","0","1","0","0","1","0","0"
"9712",668368899615160704,1478,"rental","Gaziosmanpasa",2,1,1,1,5,1,1,"f","1","1","0","0","0","1","1","0","1","0","1"
"9713",668495597189518336,1855,"rental","Fatih",6,1,3,3,4.5,2,2,"t","1","1","0","0","0","1","0","0","0","0","0"
"9714",668545525746261504,3046,"rental","Beyoglu",3,1.5,2,1,5,5,1,"t","1","1","1","0","0","1","0","0","0","0","0"
"9715",668547351574180864,847,"rental","Beyoglu",2,1,2,1,4.89,9,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9716",668547685490889984,1417,"rental","Uskudar",3,1,3,1,4.83,0,1,"t","1","0","0","0","0","0","0","0","1","0","0"
"9717",668567603553432960,1196,"rental","Beyoglu",2,1,2,1,4.5,4,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9718",668577752415869696,896,"rental","Beyoglu",2,1,2,1,4.73,11,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9719",668579230375539328,1243,"rental","Beyoglu",4,1,3,2,4.83,0,2,"f","1","1","0","0","0","0","0","0","1","0","0"
"9720",668592583224314240,1120,"rental","Beyoglu",2,1,2,1,4.73,15,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9721",668610926472175104,970,"rental","Beyoglu",2,1,2,1,4.74,23,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9722",668630718881224448,1338,"rental","Beyoglu",2,1,2,1,4.91,11,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9723",668633827025884544,600,"rental","Beyoglu",2,1,180,1,5,2,1,"t","1","0","0","0","0","0","0","0","0","0","0"
"9724",668636895603702912,1612,"rental","Uskudar",4,1,1,3,4.5,2,3,"t","1","1","0","0","0","0","0","0","1","0","0"
"9725",668641487400982272,850,"rental","Besiktas",2,1,5,1,4.83,0,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9726",668654101671154560,990,"rental","Beyoglu",2,1,2,1,4.43,7,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9727",668667664004669696,1250,"rental","Beyoglu",2,1,2,1,4.7,10,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9728",668670945034860800,3750,"rental","Beyoglu",6,1.5,3,5,4.88,16,2,"t","1","1","0","0","0","0","0","0","1","0","0"
"9729",668671829740279936,835,"rental","Kadikoy",2,1,1,1,5,1,1,"f","1","1","1","0","0","0","0","0","0","0","0"
"9730",668676836381161600,1046,"rental","Kadikoy",2,1,1,1,4.5,4,1,"f","1","0","0","0","0","0","0","0","0","0","0"
"9731",668682084154937088,1035,"rental","Kadikoy",2,1,1,1,4.9,10,1,"f","1","1","1","0","1","0","0","0","0","0","0"
"9732",668689293257798272,1586,"rental","Beyoglu",4,2,2,2,5,11,1,"t","1","0","0","0","0","1","0","0","0","0","0"
"9733",668737621039232768,816,"rental","Beyoglu",3,1,1,1,4.31,13,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9734",668767579556448000,875,"rental","Eyup",3,1,2,1,4.83,0,1,"f","1","1","0","0","0","1","1","0","0","0","1"
"9735",668790473675596800,599,"rental","Beyoglu",3,1,1,2,4.33,15,1,"t","1","1","1","0","0","0","0","0","0","0","0"
"9736",668864219134491136,989,"rental","Kadikoy",4,1,2,2,4.73,22,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9737",669246056612467328,800,"rental","Kadikoy",2,1,3,1,4.5,2,1,"f","0","0","0","0","0","0","0","0","0","0","0"
"9738",669297178278757760,1964,"rental","Besiktas",3,1,5,2,5,7,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9739",669303904597206400,816,"rental","Avcilar",3,1,3,1,4.91,11,1,"f","1","1","1","0","0","1","0","0","1","0","1"
"9740",669318544909337984,857,"rental","Atasehir",2,1,2,1,5,3,NA,"t","1","1","0","0","0","1","1","0","1","0","1"
"9741",669327679241937792,2263,"rental","Besiktas",2,1,5,1,5,10,1,"t","1","1","1","0","0","1","0","0","1","0","0"
"9742",669332323822347008,1535,"rental","Kadikoy",3,1,1,1,4.67,3,3,"t","1","1","0","0","0","0","0","0","0","0","0"
"9743",669336632432551296,2340,"apartment","Fatih",6,1,2,5,4.5,8,2,"t","1","0","1","0","0","0","0","0","0","0","0"
"9744",669423623105937024,1871,"rental","Sisli",3,1,7,2,4.83,0,1,"t","1","0","1","0","0","0","0","0","0","0","0"
"9745",669468482831407104,1735,"rental","Besiktas",6,1,2,4,5,18,2,"t","1","1","0","0","0","1","0","0","1","0","0"
"9746",669479311690417664,2141,"rental","Beyoglu",5,1,2,2,4.76,25,2,"f","1","1","0","0","0","1","0","0","0","0","0"
"9747",669507936993965056,1650,"rental","Esenyurt",4,2,1,4,4.83,0,2,"t","1","0","1","0","0","0","1","0","0","0","0"
"9748",669521131640531200,1417,"rental","Beyoglu",3,1,2,1,4.44,18,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9749",669539838201713664,818,"rental","Beyoglu",2,1,1,1,4.56,9,1,"t","1","1","1","0","0","0","0","0","0","0","0"
"9750",669566197779848832,550,"rental","Besiktas",4,1,10,2,5,2,1,"f","1","1","0","0","0","0","0","0","1","0","0"
"9751",669641040240960256,1500,"rental","Eyup",5,1.5,4,2,4.83,0,2,"f","1","1","1","0","0","0","1","0","0","0","0"
"9752",669866684660798208,1338,"rental","Beyoglu",3,1,1,2,4.29,7,1,"f","1","0","0","0","0","1","0","0","0","0","0"
"9753",669896072186072576,1347,"rental","Beyoglu",3,1,5,1,4.86,7,1,"f","1","0","1","0","0","0","0","0","0","0","0"
"9754",669962884893216768,1409,"rental","Kagithane",5,1,4,3,5,2,2,"f","1","1","0","0","0","1","1","0","0","0","0"
"9755",670019426782414336,1700,"apartment","Sisli",3,1,1,1,5,1,1,"f","1","1","1","0","0","0","1","0","1","0","0"
"9756",670030099298793728,1371,"rental","Umraniye",4,1,1,2,4.83,0,2,"f","0","1","0","0","0","0","0","0","0","0","0"
"9757",670037440471258496,914,"rental","Sisli",4,1,1,1,4.2,5,1,"f","1","1","0","0","0","1","0","0","1","0","0"
"9758",670038573910833536,898,"rental","Bakirkoy",4,1,4,2,4.63,8,2,"f","1","1","0","0","0","0","1","0","1","1","0"
"9759",670041409502628480,656,"rental","Beyoglu",2,1,1,1,4.28,25,1,"t","1","0","1","0","0","1","0","0","0","0","0"
"9760",670051141791337984,856,"rental","Besiktas",4,1,2,2,4.7,10,1,"f","1","1","1","0","0","1","1","0","1","1","0"
"9761",670057533826204032,1123,"rental","Avcilar",2,1.5,7,1,5,1,1,"f","1","0","1","0","1","0","1","0","1","1","0"
"9762",670063530782986624,1929,"rental","Sile",4,2,1,4,5,1,2,"f","1","0","0","0","0","0","1","0","0","0","0"
"9763",670073611499703680,2058,"rental","Sisli",4,1,7,3,4,4,2,"f","1","0","1","0","0","0","0","0","0","0","0"
"9764",670093974311756160,1100,"rental","Beyoglu",2,1,2,1,4.88,17,1,"f","1","0","0","0","0","0","0","0","1","0","0"
